Source,Target,Type,Weight
532,132,Undirected,1
132,532,Undirected,1
532,295,Undirected,1
295,532,Undirected,1
532,296,Undirected,1
296,532,Undirected,1
533,1,Undirected,1
1,533,Undirected,1
533,2,Undirected,1
2,533,Undirected,1
533,3,Undirected,1
3,533,Undirected,1
533,38,Undirected,1
38,533,Undirected,1
533,93,Undirected,1
93,533,Undirected,1
533,124,Undirected,1
124,533,Undirected,1
534,1,Undirected,1
1,534,Undirected,1
534,2,Undirected,1
2,534,Undirected,1
534,3,Undirected,1
3,534,Undirected,1
534,38,Undirected,1
38,534,Undirected,1
534,93,Undirected,1
93,534,Undirected,1
534,124,Undirected,1
124,534,Undirected,1
534,533,Undirected,1
533,534,Undirected,1
535,1,Undirected,1
1,535,Undirected,1
535,2,Undirected,1
2,535,Undirected,1
535,3,Undirected,1
3,535,Undirected,1
535,4,Undirected,1
4,535,Undirected,1
535,42,Undirected,1
42,535,Undirected,1
535,44,Undirected,1
44,535,Undirected,1
535,45,Undirected,1
45,535,Undirected,1
535,46,Undirected,1
46,535,Undirected,1
535,75,Undirected,1
75,535,Undirected,1
535,78,Undirected,1
78,535,Undirected,1
535,80,Undirected,1
80,535,Undirected,1
535,102,Undirected,1
102,535,Undirected,1
535,299,Undirected,1
299,535,Undirected,1
536,1,Undirected,1
1,536,Undirected,1
536,2,Undirected,1
2,536,Undirected,1
536,3,Undirected,1
3,536,Undirected,1
536,4,Undirected,1
4,536,Undirected,1
536,42,Undirected,1
42,536,Undirected,1
536,44,Undirected,1
44,536,Undirected,1
536,45,Undirected,1
45,536,Undirected,1
536,46,Undirected,1
46,536,Undirected,1
536,75,Undirected,1
75,536,Undirected,1
536,78,Undirected,1
78,536,Undirected,1
536,80,Undirected,1
80,536,Undirected,1
536,102,Undirected,1
102,536,Undirected,1
536,299,Undirected,1
299,536,Undirected,1
536,535,Undirected,1
535,536,Undirected,1
537,1,Undirected,1
1,537,Undirected,1
537,2,Undirected,1
2,537,Undirected,1
537,3,Undirected,1
3,537,Undirected,1
537,4,Undirected,1
4,537,Undirected,1
537,42,Undirected,1
42,537,Undirected,1
537,44,Undirected,1
44,537,Undirected,1
537,45,Undirected,1
45,537,Undirected,1
537,46,Undirected,1
46,537,Undirected,1
537,75,Undirected,1
75,537,Undirected,1
537,78,Undirected,1
78,537,Undirected,1
537,80,Undirected,1
80,537,Undirected,1
537,102,Undirected,1
102,537,Undirected,1
537,299,Undirected,1
299,537,Undirected,1
537,535,Undirected,1
535,537,Undirected,1
537,536,Undirected,1
536,537,Undirected,1
538,1,Undirected,1
1,538,Undirected,1
538,4,Undirected,1
4,538,Undirected,1
538,42,Undirected,1
42,538,Undirected,1
538,45,Undirected,1
45,538,Undirected,1
538,95,Undirected,1
95,538,Undirected,1
538,104,Undirected,1
104,538,Undirected,1
538,123,Undirected,1
123,538,Undirected,1
539,1,Undirected,1
1,539,Undirected,1
539,2,Undirected,1
2,539,Undirected,1
539,3,Undirected,1
3,539,Undirected,1
539,4,Undirected,1
4,539,Undirected,1
539,35,Undirected,1
35,539,Undirected,1
539,46,Undirected,1
46,539,Undirected,1
539,92,Undirected,1
92,539,Undirected,1
539,300,Undirected,1
300,539,Undirected,1
540,1,Undirected,1
1,540,Undirected,1
540,2,Undirected,1
2,540,Undirected,1
540,3,Undirected,1
3,540,Undirected,1
540,4,Undirected,1
4,540,Undirected,1
540,35,Undirected,1
35,540,Undirected,1
540,46,Undirected,1
46,540,Undirected,1
540,92,Undirected,1
92,540,Undirected,1
540,300,Undirected,1
300,540,Undirected,1
540,539,Undirected,1
539,540,Undirected,1
541,1,Undirected,1
1,541,Undirected,1
541,2,Undirected,1
2,541,Undirected,1
541,3,Undirected,1
3,541,Undirected,1
541,4,Undirected,1
4,541,Undirected,1
541,35,Undirected,1
35,541,Undirected,1
541,46,Undirected,1
46,541,Undirected,1
541,92,Undirected,1
92,541,Undirected,1
541,300,Undirected,1
300,541,Undirected,1
541,539,Undirected,1
539,541,Undirected,1
541,540,Undirected,1
540,541,Undirected,1
542,1,Undirected,1
1,542,Undirected,1
542,2,Undirected,1
2,542,Undirected,1
542,3,Undirected,1
3,542,Undirected,1
542,4,Undirected,1
4,542,Undirected,1
542,35,Undirected,1
35,542,Undirected,1
542,46,Undirected,1
46,542,Undirected,1
542,92,Undirected,1
92,542,Undirected,1
542,300,Undirected,1
300,542,Undirected,1
542,539,Undirected,1
539,542,Undirected,1
542,540,Undirected,1
540,542,Undirected,1
542,541,Undirected,1
541,542,Undirected,1
543,1,Undirected,1
1,543,Undirected,1
543,2,Undirected,1
2,543,Undirected,1
543,3,Undirected,1
3,543,Undirected,1
543,4,Undirected,1
4,543,Undirected,1
543,38,Undirected,1
38,543,Undirected,1
543,41,Undirected,1
41,543,Undirected,1
543,45,Undirected,1
45,543,Undirected,1
543,55,Undirected,1
55,543,Undirected,1
543,57,Undirected,1
57,543,Undirected,1
543,64,Undirected,1
64,543,Undirected,1
543,98,Undirected,1
98,543,Undirected,1
543,110,Undirected,1
110,543,Undirected,1
543,112,Undirected,1
112,543,Undirected,1
543,146,Undirected,1
146,543,Undirected,1
544,1,Undirected,1
1,544,Undirected,1
544,2,Undirected,1
2,544,Undirected,1
544,3,Undirected,1
3,544,Undirected,1
544,4,Undirected,1
4,544,Undirected,1
544,35,Undirected,1
35,544,Undirected,1
544,36,Undirected,1
36,544,Undirected,1
544,110,Undirected,1
110,544,Undirected,1
544,113,Undirected,1
113,544,Undirected,1
545,1,Undirected,2
1,545,Undirected,2
545,2,Undirected,2
2,545,Undirected,2
545,3,Undirected,2
3,545,Undirected,2
545,4,Undirected,2
4,545,Undirected,2
545,5,Undirected,1
5,545,Undirected,1
545,27,Undirected,1
27,545,Undirected,1
545,34,Undirected,1
34,545,Undirected,1
545,35,Undirected,1
35,545,Undirected,1
545,36,Undirected,2
36,545,Undirected,2
545,46,Undirected,1
46,545,Undirected,1
545,110,Undirected,1
110,545,Undirected,1
545,113,Undirected,1
113,545,Undirected,1
545,134,Undirected,1
134,545,Undirected,1
545,303,Undirected,1
303,545,Undirected,1
545,544,Undirected,1
544,545,Undirected,1
546,1,Undirected,1
1,546,Undirected,1
546,2,Undirected,1
2,546,Undirected,1
546,3,Undirected,1
3,546,Undirected,1
546,4,Undirected,1
4,546,Undirected,1
546,35,Undirected,1
35,546,Undirected,1
546,36,Undirected,1
36,546,Undirected,1
546,110,Undirected,1
110,546,Undirected,1
546,113,Undirected,1
113,546,Undirected,1
546,544,Undirected,1
544,546,Undirected,1
546,545,Undirected,1
545,546,Undirected,1
547,1,Undirected,1
1,547,Undirected,1
547,2,Undirected,1
2,547,Undirected,1
547,3,Undirected,1
3,547,Undirected,1
547,4,Undirected,1
4,547,Undirected,1
547,12,Undirected,1
12,547,Undirected,1
547,46,Undirected,1
46,547,Undirected,1
547,103,Undirected,1
103,547,Undirected,1
547,126,Undirected,1
126,547,Undirected,1
548,1,Undirected,2
1,548,Undirected,2
548,2,Undirected,1
2,548,Undirected,1
548,3,Undirected,2
3,548,Undirected,2
548,27,Undirected,1
27,548,Undirected,1
548,42,Undirected,1
42,548,Undirected,1
548,46,Undirected,2
46,548,Undirected,2
548,59,Undirected,2
59,548,Undirected,2
548,66,Undirected,1
66,548,Undirected,1
548,95,Undirected,1
95,548,Undirected,1
548,103,Undirected,1
103,548,Undirected,1
548,374,Undirected,1
374,548,Undirected,1
549,1,Undirected,1
1,549,Undirected,1
549,2,Undirected,1
2,549,Undirected,1
549,3,Undirected,1
3,549,Undirected,1
549,4,Undirected,1
4,549,Undirected,1
549,27,Undirected,1
27,549,Undirected,1
549,35,Undirected,1
35,549,Undirected,1
549,43,Undirected,1
43,549,Undirected,1
549,55,Undirected,1
55,549,Undirected,1
549,59,Undirected,1
59,549,Undirected,1
549,70,Undirected,1
70,549,Undirected,1
549,75,Undirected,1
75,549,Undirected,1
549,112,Undirected,1
112,549,Undirected,1
551,1,Undirected,1
1,551,Undirected,1
551,2,Undirected,1
2,551,Undirected,1
551,3,Undirected,1
3,551,Undirected,1
551,4,Undirected,1
4,551,Undirected,1
551,5,Undirected,1
5,551,Undirected,1
551,27,Undirected,1
27,551,Undirected,1
551,34,Undirected,1
34,551,Undirected,1
551,36,Undirected,1
36,551,Undirected,1
551,46,Undirected,1
46,551,Undirected,1
551,134,Undirected,1
134,551,Undirected,1
551,303,Undirected,1
303,551,Undirected,1
551,545,Undirected,1
545,551,Undirected,1
552,1,Undirected,1
1,552,Undirected,1
552,2,Undirected,1
2,552,Undirected,1
552,3,Undirected,1
3,552,Undirected,1
552,35,Undirected,1
35,552,Undirected,1
552,36,Undirected,1
36,552,Undirected,1
552,59,Undirected,1
59,552,Undirected,1
552,306,Undirected,1
306,552,Undirected,1
552,307,Undirected,1
307,552,Undirected,1
553,1,Undirected,1
1,553,Undirected,1
553,2,Undirected,1
2,553,Undirected,1
553,3,Undirected,1
3,553,Undirected,1
553,4,Undirected,1
4,553,Undirected,1
553,12,Undirected,1
12,553,Undirected,1
553,27,Undirected,1
27,553,Undirected,1
553,38,Undirected,1
38,553,Undirected,1
553,42,Undirected,1
42,553,Undirected,1
553,46,Undirected,1
46,553,Undirected,1
553,308,Undirected,1
308,553,Undirected,1
554,1,Undirected,1
1,554,Undirected,1
554,2,Undirected,1
2,554,Undirected,1
554,3,Undirected,1
3,554,Undirected,1
554,4,Undirected,1
4,554,Undirected,1
554,27,Undirected,1
27,554,Undirected,1
554,93,Undirected,1
93,554,Undirected,1
554,98,Undirected,1
98,554,Undirected,1
554,123,Undirected,1
123,554,Undirected,1
555,1,Undirected,1
1,555,Undirected,1
555,2,Undirected,1
2,555,Undirected,1
555,3,Undirected,1
3,555,Undirected,1
555,4,Undirected,1
4,555,Undirected,1
555,33,Undirected,1
33,555,Undirected,1
555,34,Undirected,1
34,555,Undirected,1
555,35,Undirected,1
35,555,Undirected,1
555,49,Undirected,1
49,555,Undirected,1
555,98,Undirected,1
98,555,Undirected,1
555,311,Undirected,1
311,555,Undirected,1
556,1,Undirected,1
1,556,Undirected,1
556,2,Undirected,1
2,556,Undirected,1
556,3,Undirected,1
3,556,Undirected,1
556,4,Undirected,1
4,556,Undirected,1
556,18,Undirected,1
18,556,Undirected,1
556,25,Undirected,1
25,556,Undirected,1
556,27,Undirected,1
27,556,Undirected,1
556,35,Undirected,1
35,556,Undirected,1
556,44,Undirected,1
44,556,Undirected,1
556,75,Undirected,1
75,556,Undirected,1
556,132,Undirected,1
132,556,Undirected,1
556,312,Undirected,1
312,556,Undirected,1
558,1,Undirected,1
1,558,Undirected,1
558,2,Undirected,1
2,558,Undirected,1
558,3,Undirected,1
3,558,Undirected,1
558,4,Undirected,1
4,558,Undirected,1
558,5,Undirected,1
5,558,Undirected,1
558,36,Undirected,1
36,558,Undirected,1
558,46,Undirected,1
46,558,Undirected,1
558,318,Undirected,1
318,558,Undirected,1
558,319,Undirected,1
319,558,Undirected,1
559,1,Undirected,1
1,559,Undirected,1
559,2,Undirected,1
2,559,Undirected,1
559,3,Undirected,1
3,559,Undirected,1
559,4,Undirected,1
4,559,Undirected,1
559,5,Undirected,1
5,559,Undirected,1
559,35,Undirected,1
35,559,Undirected,1
559,36,Undirected,1
36,559,Undirected,1
559,43,Undirected,1
43,559,Undirected,1
559,45,Undirected,1
45,559,Undirected,1
559,46,Undirected,1
46,559,Undirected,1
559,53,Undirected,1
53,559,Undirected,1
559,98,Undirected,1
98,559,Undirected,1
559,119,Undirected,1
119,559,Undirected,1
559,323,Undirected,1
323,559,Undirected,1
560,1,Undirected,1
1,560,Undirected,1
560,2,Undirected,1
2,560,Undirected,1
560,3,Undirected,1
3,560,Undirected,1
560,4,Undirected,1
4,560,Undirected,1
560,5,Undirected,1
5,560,Undirected,1
560,35,Undirected,1
35,560,Undirected,1
560,36,Undirected,1
36,560,Undirected,1
560,43,Undirected,1
43,560,Undirected,1
560,45,Undirected,1
45,560,Undirected,1
560,46,Undirected,1
46,560,Undirected,1
560,53,Undirected,1
53,560,Undirected,1
560,98,Undirected,1
98,560,Undirected,1
560,119,Undirected,1
119,560,Undirected,1
560,323,Undirected,1
323,560,Undirected,1
560,559,Undirected,1
559,560,Undirected,1
561,1,Undirected,1
1,561,Undirected,1
561,2,Undirected,1
2,561,Undirected,1
561,3,Undirected,1
3,561,Undirected,1
561,4,Undirected,1
4,561,Undirected,1
561,5,Undirected,1
5,561,Undirected,1
561,75,Undirected,1
75,561,Undirected,1
561,92,Undirected,1
92,561,Undirected,1
561,130,Undirected,1
130,561,Undirected,1
561,325,Undirected,1
325,561,Undirected,1
561,404,Undirected,1
404,561,Undirected,1
563,1,Undirected,1
1,563,Undirected,1
563,2,Undirected,1
2,563,Undirected,1
563,3,Undirected,1
3,563,Undirected,1
563,4,Undirected,1
4,563,Undirected,1
563,36,Undirected,1
36,563,Undirected,1
563,109,Undirected,1
109,563,Undirected,1
563,110,Undirected,1
110,563,Undirected,1
564,1,Undirected,1
1,564,Undirected,1
564,2,Undirected,1
2,564,Undirected,1
564,3,Undirected,1
3,564,Undirected,1
564,4,Undirected,1
4,564,Undirected,1
564,36,Undirected,1
36,564,Undirected,1
564,109,Undirected,1
109,564,Undirected,1
564,110,Undirected,1
110,564,Undirected,1
564,563,Undirected,1
563,564,Undirected,1
565,1,Undirected,1
1,565,Undirected,1
565,3,Undirected,1
3,565,Undirected,1
565,4,Undirected,1
4,565,Undirected,1
565,27,Undirected,1
27,565,Undirected,1
565,70,Undirected,1
70,565,Undirected,1
565,92,Undirected,1
92,565,Undirected,1
565,110,Undirected,1
110,565,Undirected,1
565,307,Undirected,1
307,565,Undirected,1
566,1,Undirected,1
1,566,Undirected,1
566,2,Undirected,1
2,566,Undirected,1
566,4,Undirected,1
4,566,Undirected,1
566,12,Undirected,1
12,566,Undirected,1
566,33,Undirected,1
33,566,Undirected,1
566,34,Undirected,1
34,566,Undirected,1
566,35,Undirected,1
35,566,Undirected,1
566,43,Undirected,1
43,566,Undirected,1
566,55,Undirected,1
55,566,Undirected,1
566,112,Undirected,1
112,566,Undirected,1
567,1,Undirected,1
1,567,Undirected,1
567,2,Undirected,1
2,567,Undirected,1
567,3,Undirected,1
3,567,Undirected,1
567,33,Undirected,1
33,567,Undirected,1
567,34,Undirected,1
34,567,Undirected,1
567,36,Undirected,1
36,567,Undirected,1
567,46,Undirected,1
46,567,Undirected,1
567,55,Undirected,1
55,567,Undirected,1
567,95,Undirected,1
95,567,Undirected,1
567,112,Undirected,1
112,567,Undirected,1
568,1,Undirected,1
1,568,Undirected,1
568,2,Undirected,1
2,568,Undirected,1
568,3,Undirected,1
3,568,Undirected,1
568,4,Undirected,1
4,568,Undirected,1
568,11,Undirected,1
11,568,Undirected,1
568,27,Undirected,1
27,568,Undirected,1
568,36,Undirected,1
36,568,Undirected,1
568,42,Undirected,1
42,568,Undirected,1
568,80,Undirected,1
80,568,Undirected,1
568,95,Undirected,1
95,568,Undirected,1
568,331,Undirected,1
331,568,Undirected,1
568,332,Undirected,1
332,568,Undirected,1
569,1,Undirected,1
1,569,Undirected,1
569,2,Undirected,1
2,569,Undirected,1
569,3,Undirected,1
3,569,Undirected,1
569,4,Undirected,1
4,569,Undirected,1
569,8,Undirected,1
8,569,Undirected,1
569,9,Undirected,1
9,569,Undirected,1
569,10,Undirected,1
10,569,Undirected,1
569,25,Undirected,1
25,569,Undirected,1
569,36,Undirected,1
36,569,Undirected,1
569,42,Undirected,1
42,569,Undirected,1
569,45,Undirected,1
45,569,Undirected,1
569,46,Undirected,1
46,569,Undirected,1
569,71,Undirected,1
71,569,Undirected,1
569,79,Undirected,1
79,569,Undirected,1
569,95,Undirected,1
95,569,Undirected,1
569,110,Undirected,1
110,569,Undirected,1
569,122,Undirected,1
122,569,Undirected,1
569,138,Undirected,1
138,569,Undirected,1
569,335,Undirected,1
335,569,Undirected,1
569,336,Undirected,1
336,569,Undirected,1
570,1,Undirected,1
1,570,Undirected,1
570,2,Undirected,1
2,570,Undirected,1
570,3,Undirected,1
3,570,Undirected,1
570,4,Undirected,1
4,570,Undirected,1
570,36,Undirected,1
36,570,Undirected,1
570,337,Undirected,1
337,570,Undirected,1
571,1,Undirected,1
1,571,Undirected,1
571,2,Undirected,1
2,571,Undirected,1
571,3,Undirected,1
3,571,Undirected,1
571,4,Undirected,1
4,571,Undirected,1
571,27,Undirected,1
27,571,Undirected,1
571,35,Undirected,1
35,571,Undirected,1
571,36,Undirected,1
36,571,Undirected,1
571,42,Undirected,1
42,571,Undirected,1
571,43,Undirected,1
43,571,Undirected,1
571,44,Undirected,1
44,571,Undirected,1
571,45,Undirected,1
45,571,Undirected,1
571,75,Undirected,1
75,571,Undirected,1
571,102,Undirected,1
102,571,Undirected,1
571,107,Undirected,1
107,571,Undirected,1
571,110,Undirected,1
110,571,Undirected,1
571,119,Undirected,1
119,571,Undirected,1
572,1,Undirected,1
1,572,Undirected,1
572,2,Undirected,1
2,572,Undirected,1
572,3,Undirected,1
3,572,Undirected,1
572,4,Undirected,1
4,572,Undirected,1
572,41,Undirected,1
41,572,Undirected,1
572,44,Undirected,1
44,572,Undirected,1
572,45,Undirected,1
45,572,Undirected,1
572,123,Undirected,1
123,572,Undirected,1
573,1,Undirected,1
1,573,Undirected,1
573,2,Undirected,1
2,573,Undirected,1
573,3,Undirected,1
3,573,Undirected,1
573,4,Undirected,1
4,573,Undirected,1
573,41,Undirected,1
41,573,Undirected,1
573,44,Undirected,1
44,573,Undirected,1
573,45,Undirected,1
45,573,Undirected,1
573,123,Undirected,1
123,573,Undirected,1
573,572,Undirected,1
572,573,Undirected,1
574,1,Undirected,1
1,574,Undirected,1
574,2,Undirected,1
2,574,Undirected,1
574,3,Undirected,1
3,574,Undirected,1
574,4,Undirected,1
4,574,Undirected,1
574,41,Undirected,1
41,574,Undirected,1
574,44,Undirected,1
44,574,Undirected,1
574,45,Undirected,1
45,574,Undirected,1
574,123,Undirected,1
123,574,Undirected,1
574,572,Undirected,1
572,574,Undirected,1
574,573,Undirected,1
573,574,Undirected,1
575,1,Undirected,1
1,575,Undirected,1
575,2,Undirected,1
2,575,Undirected,1
575,3,Undirected,1
3,575,Undirected,1
575,4,Undirected,1
4,575,Undirected,1
575,41,Undirected,1
41,575,Undirected,1
575,44,Undirected,1
44,575,Undirected,1
575,45,Undirected,1
45,575,Undirected,1
575,123,Undirected,1
123,575,Undirected,1
575,572,Undirected,1
572,575,Undirected,1
575,573,Undirected,1
573,575,Undirected,1
575,574,Undirected,1
574,575,Undirected,1
576,1,Undirected,1
1,576,Undirected,1
576,2,Undirected,1
2,576,Undirected,1
576,3,Undirected,1
3,576,Undirected,1
576,4,Undirected,1
4,576,Undirected,1
576,33,Undirected,1
33,576,Undirected,1
576,34,Undirected,1
34,576,Undirected,1
576,61,Undirected,1
61,576,Undirected,1
576,88,Undirected,1
88,576,Undirected,1
577,1,Undirected,1
1,577,Undirected,1
577,2,Undirected,1
2,577,Undirected,1
577,3,Undirected,1
3,577,Undirected,1
577,4,Undirected,1
4,577,Undirected,1
577,42,Undirected,1
42,577,Undirected,1
577,46,Undirected,1
46,577,Undirected,1
577,58,Undirected,1
58,577,Undirected,1
577,110,Undirected,1
110,577,Undirected,1
577,123,Undirected,1
123,577,Undirected,1
577,341,Undirected,1
341,577,Undirected,1
577,342,Undirected,1
342,577,Undirected,1
578,1,Undirected,1
1,578,Undirected,1
578,2,Undirected,1
2,578,Undirected,1
578,3,Undirected,1
3,578,Undirected,1
578,4,Undirected,1
4,578,Undirected,1
578,42,Undirected,1
42,578,Undirected,1
578,46,Undirected,1
46,578,Undirected,1
578,58,Undirected,1
58,578,Undirected,1
578,110,Undirected,1
110,578,Undirected,1
578,123,Undirected,1
123,578,Undirected,1
578,341,Undirected,1
341,578,Undirected,1
578,342,Undirected,1
342,578,Undirected,1
578,577,Undirected,1
577,578,Undirected,1
579,1,Undirected,1
1,579,Undirected,1
579,2,Undirected,1
2,579,Undirected,1
579,3,Undirected,1
3,579,Undirected,1
579,4,Undirected,1
4,579,Undirected,1
579,42,Undirected,1
42,579,Undirected,1
579,46,Undirected,1
46,579,Undirected,1
579,58,Undirected,1
58,579,Undirected,1
579,110,Undirected,1
110,579,Undirected,1
579,123,Undirected,1
123,579,Undirected,1
579,341,Undirected,1
341,579,Undirected,1
579,342,Undirected,1
342,579,Undirected,1
579,577,Undirected,1
577,579,Undirected,1
579,578,Undirected,1
578,579,Undirected,1
583,1,Undirected,1
1,583,Undirected,1
583,2,Undirected,1
2,583,Undirected,1
583,3,Undirected,1
3,583,Undirected,1
583,4,Undirected,1
4,583,Undirected,1
583,27,Undirected,1
27,583,Undirected,1
583,41,Undirected,1
41,583,Undirected,1
583,80,Undirected,1
80,583,Undirected,1
583,123,Undirected,1
123,583,Undirected,1
583,132,Undirected,1
132,583,Undirected,1
583,464,Undirected,1
464,583,Undirected,1
584,1,Undirected,1
1,584,Undirected,1
584,2,Undirected,1
2,584,Undirected,1
584,4,Undirected,1
4,584,Undirected,1
584,36,Undirected,1
36,584,Undirected,1
584,59,Undirected,1
59,584,Undirected,1
584,91,Undirected,1
91,584,Undirected,1
584,110,Undirected,1
110,584,Undirected,1
584,124,Undirected,1
124,584,Undirected,1
584,128,Undirected,1
128,584,Undirected,1
585,1,Undirected,1
1,585,Undirected,1
585,2,Undirected,1
2,585,Undirected,1
585,3,Undirected,1
3,585,Undirected,1
585,4,Undirected,1
4,585,Undirected,1
585,27,Undirected,1
27,585,Undirected,1
585,35,Undirected,1
35,585,Undirected,1
585,55,Undirected,1
55,585,Undirected,1
585,98,Undirected,1
98,585,Undirected,1
585,112,Undirected,1
112,585,Undirected,1
